Time,Rot1800,IMF1800,PLS1800,IMF_PTS1800,PLS_PTS1800,ABS_B1800,F1800,THETA_AV1800,PHI_AV1800,BX_GSE1800,BY_GSE1800,BZ_GSE1800,BY_GSM1800,BZ_GSM1800,SIGMA-ABS_B1800,SIGMA-B1800,SIGMA-Bx1800,SIGMA-By1800,SIGMA-Bz1800,T1800,N1800,V1800,PHI-V1800,THETA-V1800,Ratio1800,Pressure1800,SIGMA-T1800,SIGMA-N1800,SIGMA-V1800,SIGMA-PHI-V1800,SIGMA-THETA-V1800,SIGMA-ratio1800,E1800,Beta1800,Mach_num1800,Mgs_mach_num1800,PR-FLX_11800,PR-FLX_21800,PR-FLX_41800,PR-FLX_101800,PR-FLX_301800,PR-FLX_601800,MFLX1800,R1800,F10_INDEX1800,KP1800,DST1800,AE1800,AP_INDEX1800,AL_INDEX1800,AU_INDEX1800,PC_N_INDEX1800,Solar_Lyman_alpha1800,Proton_QI1800
2021-11-01 00:30:00+00:00,2567.0,51.0,52.0,59.0,34.0,5.400000095367432,5.0,-6.699999809265137,198.1999969482422,-4.699999809265137,-1.5,-0.6000000238418579,-1.600000023841858,-0.30000001192092896,0.5,2.0,0.699999988079071,1.7000000476837158,0.699999988079071,112465.0,12.399999618530273,415.0,-0.30000001192092896,2.5999999046325684,0.02199999988079071,3.880000114440918,11029.0,0.6000000238418579,3.0,0.8999999761581421,0.8999999761581421,0.0020000000949949026,0.11999999731779099,4.260000228881836,13.5,6.300000190734863,,,,,,,,53.0,96.30000305175781,23.0,3.0,184.0,9.0,-120.0,64.0,0.800000011920929,0.007236999925225973,0.006500000134110451
2021-11-01 01:30:00+00:00,2567.0,51.0,52.0,61.0,36.0,5.699999809265137,4.800000190734863,20.600000381469727,221.10000610351562,-3.4000000953674316,-3.0,1.7000000476837158,-2.5999999046325684,2.299999952316284,0.4000000059604645,3.0,1.600000023841858,1.5,2.0999999046325684,107401.0,12.5,415.0,-1.100000023841858,3.700000047683716,0.02199999988079071,3.9100000858306885,8798.0,0.5,4.0,0.5,0.800000011920929,0.0020000000949949026,-0.949999988079071,3.7699999809265137,12.899999618530273,6.199999809265137,,,,,,,,53.0,96.30000305175781,23.0,5.0,75.0,9.0,-39.0,36.0,0.0,0.007236999925225973,0.007199999876320362
2021-11-01 02:30:00+00:00,2567.0,51.0,52.0,59.0,35.0,5.099999904632568,4.599999904632568,-27.799999237060547,154.89999389648438,-3.700000047683716,1.7000000476837158,-2.0999999046325684,1.2000000476837158,-2.4000000953674316,0.800000011920929,2.299999952316284,1.100000023841858,1.100000023841858,1.7000000476837158,104176.0,12.300000190734863,416.0,-0.699999988079071,4.5,0.01899999938905239,3.819999933242798,8269.0,0.699999988079071,2.0,0.5,0.5,0.0010000000474974513,1.0,4.570000171661377,14.300000190734863,6.400000095367432,,,,,,,,53.0,96.30000305175781,23.0,4.0,202.0,9.0,-104.0,98.0,1.0,0.007236999925225973,0.005799999926239252
2021-11-01 03:30:00+00:00,2567.0,51.0,52.0,58.0,35.0,5.800000190734863,5.599999904632568,-34.79999923706055,176.39999389648438,-4.599999904632568,0.30000001192092896,-3.200000047683716,-0.6000000238418579,-3.200000047683716,0.4000000059604645,1.2000000476837158,0.30000001192092896,1.100000023841858,0.30000001192092896,87314.0,10.600000381469727,405.0,0.20000000298023224,5.5,0.013000000268220901,3.049999952316284,5776.0,1.0,5.0,1.5,0.5,0.003000000026077032,1.2999999523162842,2.8299999237060547,11.399999618530273,6.099999904632568,,,,,,,,53.0,96.30000305175781,27.0,-2.0,300.0,12.0,-201.0,99.0,1.7000000476837158,0.007236999925225973,0.009200000204145908
2021-11-01 04:30:00+00:00,2567.0,51.0,52.0,58.0,35.0,6.400000095367432,6.300000190734863,-28.399999618530273,164.39999389648438,-5.300000190734863,1.5,-3.0,0.5,-3.299999952316284,0.10000000149011612,1.2000000476837158,0.5,1.0,0.5,81306.0,8.199999809265137,394.0,-0.699999988079071,6.5,0.012000000104308128,2.2300000190734863,7180.0,0.4000000059604645,4.0,0.699999988079071,0.6000000238418579,0.0010000000474974513,1.2999999523162842,1.75,8.800000190734863,5.599999904632568,,,,,,,,53.0,96.30000305175781,27.0,-7.0,316.0,12.0,-223.0,93.0,2.700000047683716,0.007236999925225973,0.015300000086426735
2021-11-01 05:30:00+00:00,2567.0,51.0,52.0,60.0,34.0,6.199999809265137,6.099999904632568,-23.5,168.10000610351562,-5.5,1.2000000476837158,-2.4000000953674316,0.30000001192092896,-2.700000047683716,0.30000001192092896,0.6000000238418579,0.30000001192092896,0.4000000059604645,0.4000000059604645,68988.0,8.5,389.0,-1.0,6.699999809265137,0.009999999776482582,2.2300000190734863,3297.0,0.5,3.0,0.4000000059604645,0.30000001192092896,0.0020000000949949026,1.0499999523162842,1.8200000524520874,9.100000381469727,5.699999809265137,,,,,,,,53.0,96.30000305175781,27.0,-7.0,212.0,12.0,-106.0,106.0,2.0,0.007236999925225973,0.0142000000923872
2021-11-01 06:30:00+00:00,2567.0,51.0,52.0,58.0,30.0,5.099999904632568,5.0,-26.399999618530273,163.3000030517578,-4.300000190734863,1.2999999523162842,-2.200000047683716,0.30000001192092896,-2.5,0.8999999761581421,1.399999976158142,1.100000023841858,0.6000000238418579,0.6000000238418579,56503.0,10.399999618530273,379.0,-0.8999999761581421,6.800000190734863,0.00800000037997961,2.569999933242798,6669.0,1.399999976158142,7.0,1.399999976158142,0.5,0.0020000000949949026,0.949999988079071,3.0799999237060547,12.0,6.300000190734863,,,,,,,,53.0,96.30000305175781,10.0,-8.0,134.0,4.0,-62.0,73.0,1.2000000476837158,0.007236999925225973,0.008299999870359898
2021-11-01 07:30:00+00:00,2567.0,51.0,52.0,57.0,35.0,4.5,4.400000095367432,-29.200000762939453,156.60000610351562,-3.5,1.5,-2.0999999046325684,0.4000000059604645,-2.5,0.20000000298023224,0.8999999761581421,0.5,0.5,0.6000000238418579,50589.0,10.600000381469727,372.0,-1.7999999523162842,6.599999904632568,0.006000000052154064,2.509999990463257,10711.0,0.5,4.0,0.5,0.699999988079071,0.0010000000474974513,0.9300000071525574,3.9000000953674316,13.5,6.400000095367432,,,,,,,,53.0,96.30000305175781,10.0,-6.0,148.0,4.0,-99.0,49.0,1.100000023841858,0.007236999925225973,0.006599999964237213
2021-11-01 08:30:00+00:00,2567.0,51.0,52.0,60.0,35.0,4.199999809265137,4.099999904632568,-31.200000762939453,155.8000030517578,-3.200000047683716,1.399999976158142,-2.0999999046325684,0.30000001192092896,-2.5,0.20000000298023224,0.699999988079071,0.30000001192092896,0.30000001192092896,0.5,30637.0,10.899999618530273,363.0,-1.7999999523162842,6.900000095367432,0.004999999888241291,2.450000047683716,2925.0,0.30000001192092896,2.0,0.30000001192092896,0.30000001192092896,0.0,0.9100000262260437,4.090000152587891,14.300000190734863,6.699999809265137,,,,,,,,53.0,96.30000305175781,10.0,-9.0,149.0,4.0,-85.0,64.0,1.2000000476837158,0.007236999925225973,0.005799999926239252
2021-11-01 09:30:00+00:00,2567.0,51.0,52.0,58.0,33.0,3.9000000953674316,3.9000000953674316,-22.600000381469727,156.1999969482422,-3.299999952316284,1.5,-1.5,0.6000000238418579,-2.0,0.20000000298023224,0.4000000059604645,0.20000000298023224,0.10000000149011612,0.30000001192092896,25537.0,10.199999809265137,359.0,-1.600000023841858,6.300000190734863,0.004999999888241291,2.240000009536743,2855.0,0.5,2.0,0.10000000149011612,0.30000001192092896,0.0010000000474974513,0.7200000286102295,4.289999961853027,14.699999809265137,6.800000190734863,,,,,,,,53.0,96.30000305175781,17.0,-10.0,145.0,6.0,-82.0,63.0,1.100000023841858,0.007236999925225973,0.005499999970197678
