Time,Rot1800,IMF1800,PLS1800,IMF_PTS1800,PLS_PTS1800,ABS_B1800,F1800,THETA_AV1800,PHI_AV1800,BX_GSE1800,BY_GSE1800,BZ_GSE1800,BY_GSM1800,BZ_GSM1800,SIGMA-ABS_B1800,SIGMA-B1800,SIGMA-Bx1800,SIGMA-By1800,SIGMA-Bz1800,T1800,N1800,V1800,PHI-V1800,THETA-V1800,Ratio1800,Pressure1800,SIGMA-T1800,SIGMA-N1800,SIGMA-V1800,SIGMA-PHI-V1800,SIGMA-THETA-V1800,SIGMA-ratio1800,E1800,Beta1800,Mach_num1800,Mgs_mach_num1800,PR-FLX_11800,PR-FLX_21800,PR-FLX_41800,PR-FLX_101800,PR-FLX_301800,PR-FLX_601800,MFLX1800,R1800,F10_INDEX1800,KP1800,DST1800,AE1800,AP_INDEX1800,AL_INDEX1800,AU_INDEX1800,PC_N_INDEX1800,Solar_Lyman_alpha1800,Proton_QI1800
2019-05-01 00:30:00+00:00,2533.0,51.0,52.0,60.0,21.0,3.700000047683716,3.5,39.599998474121094,3.5,2.700000047683716,0.20000000298023224,2.200000047683716,-0.800000011920929,2.0999999046325684,0.6000000238418579,1.2999999523162842,0.6000000238418579,0.800000011920929,0.800000011920929,41957.0,9.399999618530273,311.0,0.699999988079071,3.5,0.006000000052154064,1.5499999523162842,4421.0,0.800000011920929,2.0,0.5,0.699999988079071,0.0010000000474974513,-0.6499999761581421,4.869999885559082,12.899999618530273,5.599999904632568,,,,0.30000001192092896,0.1899999976158142,0.14000000059604645,-1.0,0.0,68.69999694824219,3.0,12.0,35.0,2.0,-19.0,16.0,-0.10000000149011612,0.006095000077039003,0.007199999876320362
2019-05-01 01:30:00+00:00,2533.0,51.0,52.0,59.0,12.0,4.5,4.199999809265137,-25.0,323.29998779296875,3.0,-2.299999952316284,-1.7999999523162842,-1.2999999523162842,-2.5999999046325684,0.30000001192092896,1.7000000476837158,1.0,0.699999988079071,1.2000000476837158,41888.0,8.5,306.0,-0.699999988079071,1.899999976158142,0.007000000216066837,1.3700000047683716,3977.0,0.8999999761581421,3.0,0.699999988079071,0.4000000059604645,0.0,0.800000011920929,2.9700000286102295,9.899999618530273,5.199999809265137,,,,0.2800000011920929,0.18000000715255737,0.12999999523162842,-1.0,0.0,68.69999694824219,3.0,11.0,34.0,2.0,-15.0,20.0,0.5,0.006095000077039003,0.01209999993443489
2019-05-01 02:30:00+00:00,2533.0,51.0,52.0,62.0,14.0,3.5,3.0999999046325684,-17.700000762939453,289.70001220703125,1.0,-2.799999952316284,-0.8999999761581421,-2.200000047683716,-1.899999976158142,0.5,1.7000000476837158,1.0,0.6000000238418579,1.2000000476837158,39764.0,7.900000095367432,310.0,-1.0,1.7000000476837158,0.004000000189989805,1.2899999618530273,6060.0,1.7999999523162842,4.0,0.699999988079071,0.699999988079071,0.0010000000474974513,0.5899999737739563,4.510000228881836,12.399999618530273,5.599999904632568,,,,0.25,0.1599999964237213,0.11999999731779099,-1.0,0.0,68.69999694824219,3.0,5.0,46.0,2.0,-10.0,36.0,0.800000011920929,0.006095000077039003,0.007699999958276749
2019-05-01 03:30:00+00:00,2533.0,51.0,52.0,62.0,10.0,5.099999904632568,4.900000095367432,-24.899999618530273,274.70001220703125,0.4000000059604645,-4.400000095367432,-2.0,-3.4000000953674316,-3.5,0.5,1.5,0.699999988079071,0.6000000238418579,1.100000023841858,32708.0,7.199999809265137,314.0,-3.299999952316284,1.600000023841858,0.004999999888241291,1.2100000381469727,4614.0,0.800000011920929,5.0,1.0,1.399999976158142,0.0010000000474974513,1.100000023841858,1.850000023841858,8.300000190734863,5.099999904632568,,,,0.28999999165534973,0.18000000715255737,0.12999999523162842,-1.0,0.0,68.69999694824219,17.0,-2.0,116.0,6.0,-35.0,81.0,0.800000011920929,0.006095000077039003,0.017400000244379044
2019-05-01 04:30:00+00:00,2533.0,51.0,52.0,65.0,25.0,4.400000095367432,2.5999999046325684,7.199999809265137,261.3999938964844,-0.4000000059604645,-2.5999999046325684,0.30000001192092896,-2.5999999046325684,-0.6000000238418579,0.699999988079071,3.5999999046325684,2.700000047683716,1.2999999523162842,1.899999976158142,48468.0,7.400000095367432,334.0,-1.899999976158142,2.9000000953674316,0.004999999888241291,1.409999966621399,15092.0,1.399999976158142,14.0,1.600000023841858,2.200000047683716,0.0010000000474974513,0.20000000298023224,2.809999942779541,10.300000190734863,5.599999904632568,,,,0.28999999165534973,0.1899999976158142,0.14000000059604645,-1.0,0.0,68.69999694824219,17.0,-8.0,139.0,6.0,-59.0,80.0,1.2000000476837158,0.006095000077039003,0.01119999960064888
2019-05-01 05:30:00+00:00,2533.0,51.0,52.0,57.0,19.0,4.300000190734863,2.5,19.299999237060547,292.8999938964844,0.8999999761581421,-2.200000047683716,0.800000011920929,-2.299999952316284,0.10000000149011612,0.699999988079071,3.4000000953674316,2.700000047683716,1.7000000476837158,1.100000023841858,55356.0,7.099999904632568,336.0,-1.399999976158142,2.0999999046325684,0.009999999776482582,1.3899999856948853,20632.0,1.7000000476837158,11.0,2.799999952316284,1.2999999523162842,0.0020000000949949026,-0.029999999329447746,2.930000066757202,10.399999618530273,5.5,,,,0.25999999046325684,0.17000000178813934,0.12999999523162842,-1.0,0.0,68.69999694824219,17.0,-7.0,90.0,6.0,-26.0,63.0,0.6000000238418579,0.006095000077039003,0.010999999940395355
2019-05-01 06:30:00+00:00,2533.0,51.0,52.0,59.0,15.0,5.099999904632568,4.900000095367432,-8.899999618530273,309.70001220703125,3.0999999046325684,-3.700000047683716,-0.800000011920929,-3.4000000953674316,-1.7000000476837158,0.30000001192092896,1.2999999523162842,0.699999988079071,0.699999988079071,0.8999999761581421,34484.0,5.300000190734863,323.0,-4.5,-1.5,,1.1100000143051147,9089.0,1.399999976158142,3.0,0.8999999761581421,0.699999988079071,,0.550000011920929,1.3799999952316284,7.300000190734863,4.900000095367432,,,,0.30000001192092896,0.1899999976158142,0.14000000059604645,-1.0,0.0,68.69999694824219,13.0,-4.0,84.0,5.0,-17.0,67.0,0.5,0.006095000077039003,0.02239999920129776
2019-05-01 07:30:00+00:00,2533.0,51.0,52.0,63.0,14.0,5.400000095367432,5.099999904632568,-0.6000000238418579,291.0,1.7999999523162842,-4.800000190734863,-0.10000000149011612,-4.699999809265137,-1.100000023841858,0.4000000059604645,1.7999999523162842,1.0,0.4000000059604645,1.5,50056.0,8.199999809265137,337.0,-3.0,-1.2999999523162842,0.006000000052154064,1.590000033378601,5413.0,1.5,4.0,0.5,0.8999999761581421,0.0010000000474974513,0.3700000047683716,2.0899999141693115,8.899999618530273,5.300000190734863,,,,0.2800000011920929,0.18000000715255737,0.12999999523162842,-1.0,0.0,68.69999694824219,13.0,-2.0,162.0,5.0,-108.0,53.0,0.699999988079071,0.006095000077039003,0.01489999983459711
2019-05-01 08:30:00+00:00,2533.0,51.0,52.0,58.0,20.0,5.599999904632568,4.5,-51.29999923706055,314.6000061035156,2.0,-2.0,-3.5,-1.2999999523162842,-3.799999952316284,0.5,3.299999952316284,1.0,1.600000023841858,2.700000047683716,47893.0,8.199999809265137,338.0,-3.299999952316284,-0.699999988079071,0.006000000052154064,1.600000023841858,4522.0,0.800000011920929,2.0,0.6000000238418579,0.699999988079071,0.0010000000474974513,1.2799999713897705,1.9199999570846558,8.600000381469727,5.300000190734863,,,,0.3199999928474426,0.1899999976158142,0.14000000059604645,-1.0,0.0,68.69999694824219,13.0,-2.0,210.0,5.0,-102.0,108.0,1.7999999523162842,0.006095000077039003,0.01590000092983246
2019-05-01 09:30:00+00:00,2533.0,51.0,52.0,60.0,27.0,6.599999904632568,5.800000190734863,-25.299999237060547,326.29998779296875,4.300000190734863,-2.9000000953674316,-2.5,-2.5,-2.9000000953674316,0.5,3.0999999046325684,1.5,2.0,1.7999999523162842,48549.0,8.5,331.0,-3.5999999046325684,-0.699999988079071,0.007000000216066837,1.600000023841858,5545.0,0.6000000238418579,5.0,1.100000023841858,0.6000000238418579,0.0010000000474974513,0.9599999785423279,1.440000057220459,7.300000190734863,4.900000095367432,,,,0.27000001072883606,0.18000000715255737,0.12999999523162842,-1.0,0.0,68.69999694824219,13.0,-6.0,181.0,5.0,-112.0,69.0,1.7000000476837158,0.006095000077039003,0.022299999371170998
2019-05-01 10:30:00+00:00,2533.0,51.0,52.0,60.0,20.0,5.099999904632568,4.800000190734863,-9.600000381469727,301.6000061035156,2.5,-4.099999904632568,-0.800000011920929,-3.9000000953674316,-1.399999976158142,0.30000001192092896,1.7000000476837158,0.699999988079071,0.699999988079071,1.2999999523162842,45034.0,8.199999809265137,328.0,-4.099999904632568,-0.8999999761581421,0.006000000052154064,1.5099999904632568,5745.0,0.699999988079071,3.0,0.30000001192092896,0.699999988079071,0.0010000000474974513,0.46000000834465027,2.2699999809265137,9.199999809265137,5.300000190734863,,,,0.28999999165534973,0.1899999976158142,0.12999999523162842,-1.0,0.0,68.69999694824219,13.0,-8.0,116.0,5.0,-72.0,44.0,0.4000000059604645,0.006095000077039003,0.014000000432133675
2019-05-01 11:30:00+00:00,2533.0,51.0,52.0,65.0,8.0,4.900000095367432,4.199999809265137,-0.8999999761581421,297.8999938964844,2.0,-3.700000047683716,-0.10000000149011612,-3.5999999046325684,-0.6000000238418579,0.5,2.5,0.800000011920929,1.100000023841858,2.0,68658.0,9.600000381469727,346.0,-5.699999809265137,-2.9000000953674316,0.006000000052154064,1.9700000286102295,52180.0,2.200000047683716,19.0,1.600000023841858,1.7999999523162842,0.0010000000474974513,0.20999999344348907,3.2799999713897705,10.899999618530273,5.599999904632568,,,,0.28999999165534973,0.18000000715255737,0.12999999523162842,-1.0,0.0,68.69999694824219,13.0,-4.0,97.0,5.0,-49.0,48.0,0.4000000059604645,0.006095000077039003,0.00989999994635582
