Time,Rot1800,IMF1800,PLS1800,IMF_PTS1800,PLS_PTS1800,ABS_B1800,F1800,THETA_AV1800,PHI_AV1800,BX_GSE1800,BY_GSE1800,BZ_GSE1800,BY_GSM1800,BZ_GSM1800,SIGMA-ABS_B1800,SIGMA-B1800,SIGMA-Bx1800,SIGMA-By1800,SIGMA-Bz1800,T1800,N1800,V1800,PHI-V1800,THETA-V1800,Ratio1800,Pressure1800,SIGMA-T1800,SIGMA-N1800,SIGMA-V1800,SIGMA-PHI-V1800,SIGMA-THETA-V1800,SIGMA-ratio1800,E1800,Beta1800,Mach_num1800,Mgs_mach_num1800,PR-FLX_11800,PR-FLX_21800,PR-FLX_41800,PR-FLX_101800,PR-FLX_301800,PR-FLX_601800,MFLX1800,R1800,F10_INDEX1800,KP1800,DST1800,AE1800,AP_INDEX1800,AL_INDEX1800,AU_INDEX1800,PC_N_INDEX1800,Solar_Lyman_alpha1800,Proton_QI1800
2019-04-01 00:30:00+00:00,2532.0,51.0,52.0,62.0,38.0,3.799999952316284,3.0,-5.400000095367432,278.6000061035156,0.4000000059604645,-3.0,-0.30000001192092896,-2.4000000953674316,-1.7999999523162842,0.30000001192092896,2.299999952316284,1.7000000476837158,1.100000023841858,1.0,85322.0,4.699999809265137,401.0,-1.2999999523162842,-1.5,0.008999999612569809,1.309999942779541,19138.0,1.2999999523162842,14.0,1.0,1.2000000476837158,0.0010000000474974513,0.7200000286102295,2.890000104904175,11.399999618530273,6.099999904632568,,,,0.28999999165534973,0.17000000178813934,0.11999999731779099,-1,14.0,69.19999694824219,23.0,-8.0,52.0,9.0,-18.0,35.0,0.6000000238418579,0.00609700009226799,0.009100000374019146
2019-04-01 01:30:00+00:00,2532.0,51.0,52.0,58.0,33.0,3.700000047683716,3.0,-22.899999618530273,273.70001220703125,0.20000000298023224,-2.799999952316284,-1.2000000476837158,-1.7999999523162842,-2.5,0.30000001192092896,2.0999999046325684,1.100000023841858,0.800000011920929,1.600000023841858,92348.0,5.099999904632568,401.0,-1.399999976158142,-2.5,0.00800000037997961,1.409999966621399,18720.0,1.100000023841858,9.0,1.0,1.7000000476837158,0.0,1.0,3.4200000762939453,12.199999809265137,6.199999809265137,,,,0.23999999463558197,0.17000000178813934,0.11999999731779099,-1,14.0,69.19999694824219,23.0,-9.0,210.0,9.0,-143.0,67.0,1.600000023841858,0.00609700009226799,0.007899999618530273
2019-04-01 02:30:00+00:00,2532.0,51.0,52.0,60.0,32.0,3.9000000953674316,2.5,4.400000095367432,286.8999938964844,0.699999988079071,-2.4000000953674316,0.20000000298023224,-2.200000047683716,-1.0,0.30000001192092896,2.9000000953674316,1.0,1.0,2.5999999046325684,70423.0,4.400000095367432,395.0,-1.5,-0.8999999761581421,,1.3700000047683716,21190.0,1.2000000476837158,6.0,1.0,2.0999999046325684,,0.4000000059604645,2.390000104904175,10.600000381469727,6.099999904632568,,,,0.25999999046325684,0.17000000178813934,0.11999999731779099,-1,14.0,69.19999694824219,23.0,-10.0,236.0,9.0,-128.0,108.0,2.0,0.00609700009226799,0.010499999858438969
2019-04-01 03:30:00+00:00,2532.0,51.0,52.0,60.0,36.0,3.9000000953674316,3.5,7.0,299.70001220703125,1.7000000476837158,-3.0999999046325684,0.4000000059604645,-3.0,-1.0,0.6000000238418579,1.7000000476837158,0.4000000059604645,1.0,1.2999999523162842,72206.0,4.800000190734863,393.0,-2.200000047683716,-0.699999988079071,0.009999999776482582,1.2899999618530273,19843.0,1.2999999523162842,5.0,1.5,1.2000000476837158,0.0010000000474974513,0.38999998569488525,2.630000114440918,11.0,6.099999904632568,,,,0.2800000011920929,0.18000000715255737,0.12999999523162842,-1,14.0,69.19999694824219,17.0,-7.0,138.0,6.0,-45.0,92.0,1.7000000476837158,0.00609700009226799,0.009800000116229057
2019-04-01 04:30:00+00:00,2532.0,51.0,52.0,59.0,36.0,3.700000047683716,2.9000000953674316,2.0999999046325684,1.7999999523162842,2.9000000953674316,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.30000001192092896,2.299999952316284,1.2000000476837158,1.2999999523162842,1.5,91028.0,6.800000190734863,397.0,1.0,-0.0,0.014000000432133675,1.8899999856948853,6580.0,0.30000001192092896,6.0,1.100000023841858,0.6000000238418579,0.0020000000949949026,-0.03999999910593033,4.53000020980835,14.0,6.300000190734863,,,,0.3100000023841858,0.18000000715255737,0.12999999523162842,-1,14.0,69.19999694824219,17.0,-7.0,70.0,6.0,-7.0,63.0,0.800000011920929,0.00609700009226799,0.006099999882280827
2019-04-01 05:30:00+00:00,2532.0,51.0,52.0,60.0,32.0,4.400000095367432,3.700000047683716,-38.20000076293945,317.6000061035156,2.200000047683716,-2.0,-2.299999952316284,-1.0,-2.9000000953674316,0.6000000238418579,2.4000000953674316,0.8999999761581421,1.899999976158142,1.100000023841858,89584.0,6.599999904632568,395.0,-0.20000000298023224,-0.4000000059604645,0.013000000268220901,1.809999942779541,15506.0,0.699999988079071,8.0,1.0,0.8999999761581421,0.003000000026077032,1.149999976158142,3.0899999141693115,11.5,6.0,,,,0.2800000011920929,0.18000000715255737,0.12999999523162842,-1,14.0,69.19999694824219,17.0,-9.0,65.0,6.0,-14.0,51.0,0.699999988079071,0.00609700009226799,0.008899999782443047
2019-04-01 06:30:00+00:00,2532.0,51.0,52.0,63.0,34.0,4.900000095367432,4.0,-24.600000381469727,309.0,2.299999952316284,-2.9000000953674316,-1.7000000476837158,-2.200000047683716,-2.5999999046325684,0.30000001192092896,2.799999952316284,1.7999999523162842,2.0,0.800000011920929,86510.0,6.900000095367432,393.0,-1.100000023841858,0.4000000059604645,0.014999999664723873,1.8899999856948853,18118.0,1.399999976158142,11.0,1.899999976158142,0.800000011920929,0.003000000026077032,1.0199999809265137,2.569999933242798,10.5,5.900000095367432,,,,0.27000001072883606,0.18000000715255737,0.12999999523162842,-1,14.0,69.19999694824219,20.0,-13.0,169.0,7.0,-76.0,93.0,1.2999999523162842,0.00609700009226799,0.010700000450015068
2019-04-01 07:30:00+00:00,2532.0,51.0,52.0,61.0,37.0,5.400000095367432,4.900000095367432,-36.29999923706055,159.10000610351562,-3.700000047683716,1.399999976158142,-2.9000000953674316,2.200000047683716,-2.4000000953674316,0.4000000059604645,2.299999952316284,0.8999999761581421,1.7999999523162842,1.100000023841858,80644.0,7.400000095367432,410.0,1.899999976158142,1.899999976158142,0.013000000268220901,2.190000057220459,5449.0,0.6000000238418579,5.0,0.800000011920929,0.4000000059604645,0.0010000000474974513,0.9800000190734863,2.2100000381469727,10.300000190734863,6.099999904632568,,,,0.28999999165534973,0.18000000715255737,0.12999999523162842,-1,14.0,69.19999694824219,20.0,-19.0,257.0,7.0,-140.0,117.0,1.899999976158142,0.00609700009226799,0.01119999960064888
2019-04-01 08:30:00+00:00,2532.0,51.0,52.0,60.0,37.0,5.800000190734863,5.300000190734863,-5.0,176.8000030517578,-5.300000190734863,0.30000001192092896,-0.5,0.4000000059604645,-0.4000000059604645,0.10000000149011612,2.200000047683716,0.5,1.7000000476837158,1.2000000476837158,74727.0,7.900000095367432,421.0,1.899999976158142,1.7999999523162842,0.014000000432133675,2.4700000286102295,5054.0,0.4000000059604645,2.0,0.8999999761581421,0.5,0.0010000000474974513,0.17000000178813934,1.9800000190734863,10.199999809265137,6.199999809265137,,,,0.25999999046325684,0.18000000715255737,0.14000000059604645,-1,14.0,69.19999694824219,20.0,-23.0,413.0,7.0,-278.0,136.0,2.799999952316284,0.00609700009226799,0.01140000019222498
2019-04-01 09:30:00+00:00,2532.0,51.0,52.0,60.0,35.0,5.699999809265137,5.599999904632568,-35.900001525878906,215.60000610351562,-3.700000047683716,-2.5999999046325684,-3.299999952316284,-1.7000000476837158,-3.799999952316284,0.30000001192092896,1.2000000476837158,0.699999988079071,0.699999988079071,0.699999988079071,64645.0,6.699999809265137,409.0,0.800000011920929,-0.699999988079071,0.012000000104308128,1.9600000381469727,7958.0,0.699999988079071,4.0,0.4000000059604645,0.6000000238418579,0.0020000000949949026,1.5499999523162842,1.659999966621399,9.300000190734863,6.0,,,,0.30000001192092896,0.18000000715255737,0.12999999523162842,-1,14.0,69.19999694824219,27.0,-28.0,502.0,12.0,-330.0,172.0,2.200000047683716,0.00609700009226799,0.013799999840557575
